Date,Seasonal Factors,Weather,Public Holidays,Doctors,Nurses,Patients,Emergency Cases,ICU Admissions,Discharge Count,Available Beds
2001-02-20,Winter,Fog,0,86,209,332,54,20,248,416
2001-02-21,Winter,Fog,0,80,190,367,59,29,316,449
2001-02-22,Winter,Cloudy,0,70,184,384,69,23,305,421
2001-02-23,Winter,Cloudy,0,71,197,350,50,18,288,438
2001-02-24,Winter,Cloudy,0,83,179,335,42,17,248,413
2001-02-25,Winter,Cloudy,0,77,185,327,41,25,256,429
2001-02-26,Winter,Fog,0,82,208,362,48,28,297,435
2001-02-27,Winter,Cold,0,80,192,368,59,31,280,412
2001-02-28,Winter,Fog,0,79,210,311,57,17,238,427
2001-03-01,Summer,Sunny,0,79,204,322,48,24,277,455
2001-03-02,Summer,Sunny,0,75,227,284,39,22,246,462
2001-03-03,Summer,Cloudy,0,79,207,278,49,16,224,446
2001-03-04,Summer,Sunny,0,77,216,296,38,22,260,464
2001-03-05,Summer,Sunny,1,78,206,344,58,29,291,447
2001-03-06,Summer,Sunny,0,78,204,307,33,30,218,411
2001-03-07,Summer,Heatwave,0,78,217,307,34,24,249,442
2001-03-08,Summer,Heatwave,0,84,210,308,50,28,258,450
2001-03-09,Summer,Sunny,0,79,203,311,33,28,251,440
2001-03-10,Summer,Sunny,0,85,203,297,34,28,257,460
2001-03-11,Summer,Heatwave,0,87,208,315,51,27,239,424
2001-03-12,Summer,Sunny,0,84,189,283,40,17,201,418
2001-03-13,Summer,Heatwave,0,82,189,316,49,20,261,445
2001-03-14,Summer,Heatwave,0,81,221,321,63,28,271,450
2001-03-15,Summer,Sunny,0,84,227,317,51,24,270,453
2001-03-16,Summer,Sunny,1,80,186,338,53,21,237,399
2001-03-17,Summer,Cloudy,1,84,189,331,45,27,276,445
2001-03-18,Summer,Sunny,0,83,217,329,53,31,231,402
2001-03-19,Summer,Sunny,0,78,208,243,24,16,207,464
2001-03-20,Summer,Heatwave,0,84,210,321,49,25,269,448
2001-03-21,Summer,Cloudy,0,80,213,349,37,27,283,434
2001-03-22,Summer,Cloudy,1,79,196,304,37,17,243,439
2001-03-23,Summer,Heatwave,0,77,204,281,43,15,236,455
2001-03-24,Summer,Sunny,0,80,203,332,55,31,236,404
2001-03-25,Summer,Sunny,0,84,187,276,38,26,239,463
2001-03-26,Summer,Heatwave,0,84,204,283,40,26,209,426
2001-03-27,Summer,Sunny,0,81,218,304,45,21,241,437
2001-03-28,Summer,Sunny,0,82,194,280,49,18,223,443
2001-03-29,Summer,Cloudy,0,86,202,321,32,31,274,453
2001-03-30,Summer,Sunny,0,79,203,280,40,26,206,426
2001-03-31,Summer,Sunny,0,74,195,309,31,28,234,425
2001-04-01,Summer,Sunny,0,86,210,307,40,20,255,448
2001-04-02,Summer,Sunny,0,77,189,341,51,27,266,425
2001-04-03,Summer,Sunny,0,76,219,329,35,28,249,420
2001-04-04,Summer,Sunny,0,71,209,286,42,22,235,449
2001-04-05,Summer,Sunny,0,82,185,268,51,21,192,424
2001-04-06,Summer,Heatwave,0,71,225,320,53,28,274,454
2001-04-07,Summer,Heatwave,0,76,202,283,50,25,227,444
2001-04-08,Summer,Sunny,0,82,189,291,45,18,215,424
2001-04-09,Summer,Cloudy,0,83,216,273,51,18,213,440
2001-04-10,Summer,Sunny,0,76,207,316,36,28,229,413
2001-04-11,Summer,Sunny,0,79,173,283,41,17,232,449
2001-04-12,Summer,Cloudy,0,75,192,299,47,28,249,450
2001-04-13,Summer,Sunny,1,77,204,319,59,29,249,430
2001-04-14,Summer,Cloudy,0,81,167,304,39,28,233,429
2001-04-15,Summer,Sunny,0,77,201,316,31,20,274,458
2001-04-16,Summer,Cloudy,1,78,202,313,61,17,255,442
2001-04-17,Summer,Sunny,0,72,182,281,28,15,234,453
2001-04-18,Summer,Cloudy,0,85,204,253,29,19,183,430
2001-04-19,Summer,Sunny,0,82,200,302,42,19,254,452
2001-04-20,Summer,Cloudy,0,83,182,296,44,18,233,437
2001-04-21,Summer,Sunny,0,86,213,282,51,17,218,436
2001-04-22,Summer,Sunny,0,75,212,301,43,23,266,465
2001-04-23,Summer,Cloudy,0,78,195,321,49,24,228,407
2001-04-24,Summer,Sunny,0,70,197,327,39,23,241,414
2001-04-25,Summer,Heatwave,0,95,210,261,40,14,202,441
2001-04-26,Summer,Heatwave,0,79,196,290,39,27,221,431
2001-04-27,Summer,Sunny,0,85,171,324,35,23,259,435
2001-04-28,Summer,Heatwave,0,73,207,339,65,19,264,425
2001-04-29,Summer,Sunny,0,84,187,279,30,14,239,460
2001-04-30,Summer,Cloudy,0,89,194,334,56,19,285,451
2001-05-01,Summer,Sunny,0,79,221,266,50,17,227,461
2001-05-02,Summer,Sunny,0,74,197,328,38,26,253,425
2001-05-03,Summer,Cloudy,0,79,200,292,36,28,228,436
2001-05-04,Summer,Cloudy,1,68,207,359,51,22,303,444
2001-05-05,Summer,Sunny,0,79,207,288,37,25,208,420
2001-05-06,Summer,Heatwave,0,84,186,292,51,27,254,462
2001-05-07,Summer,Sunny,0,79,199,296,39,20,239,443
2001-05-08,Summer,Sunny,0,78,200,261,51,16,226,465
2001-05-09,Summer,Sunny,0,82,204,255,47,19,218,463
2001-05-10,Summer,Sunny,0,83,204,312,59,29,241,429
2001-05-11,Summer,Sunny,1,71,238,344,36,17,247,403
2001-05-12,Summer,Sunny,0,80,182,315,37,23,278,463
2001-05-13,Summer,Cloudy,0,92,214,268,31,23,206,438
2001-05-14,Summer,Cloudy,0,73,217,312,52,24,241,429
2001-05-15,Summer,Heatwave,0,79,207,275,27,20,242,467
2001-05-16,Summer,Sunny,0,89,190,310,55,24,273,463
2001-05-17,Summer,Sunny,0,85,224,328,50,26,246,418
2001-05-18,Summer,Heatwave,0,77,167,309,48,25,221,412
2001-05-19,Summer,Heatwave,0,81,189,336,51,22,235,399
2001-05-20,Summer,Sunny,1,79,217,316,48,23,248,432
2001-05-21,Summer,Cloudy,0,76,194,294,35,18,239,445
2001-05-22,Summer,Heatwave,1,79,223,321,41,31,242,421
2001-05-23,Summer,Cloudy,0,78,177,266,39,15,200,434
2001-05-24,Summer,Heatwave,0,80,183,289,48,16,222,433
2001-05-25,Summer,Heatwave,0,76,192,292,37,18,219,427
2001-05-26,Summer,Sunny,0,73,206,292,52,28,254,462
2001-05-27,Summer,Cloudy,0,79,196,306,55,25,253,447
2001-05-28,Summer,Cloudy,0,88,192,262,33,19,226,464
2001-05-29,Summer,Sunny,0,80,221,271,42,26,236,465
2001-05-30,Summer,Sunny,0,78,222,328,44,31,258,430
2001-05-31,Summer,Sunny,0,83,193,249,29,17,198,449
2001-06-01,Monsoon,Cloudy,0,79,174,375,67,29,335,460
2001-06-02,Monsoon,Cloudy,0,89,167,350,69,33,302,452
2001-06-03,Monsoon,Rainy,0,79,203,364,56,24,312,448
2001-06-04,Monsoon,Rainy,0,83,209,398,76,28,325,427
2001-06-05,Monsoon,Rainy,0,76,200,356,58,31,282,426
2001-06-06,Monsoon,Cloudy,0,82,198,375,58,31,329,454
2001-06-07,Monsoon,Cloudy,0,81,187,361,53,18,310,449
2001-06-08,Monsoon,Cloudy,0,79,209,357,44,19,286,429
2001-06-09,Monsoon,Rainy,0,77,225,354,38,32,266,412
2001-06-10,Monsoon,Rainy,0,76,166,377,54,19,275,398
2001-06-11,Monsoon,Rainy,0,81,198,341,53,32,276,435
2001-06-12,Monsoon,Rainy,0,83,185,331,49,21,251,420
2001-06-13,Monsoon,Cloudy,0,79,177,361,61,28,271,410
2001-06-14,Monsoon,Cloudy,0,81,183,364,43,28,262,398
2001-06-15,Monsoon,Cloudy,1,79,205,334,45,23,236,402
2001-06-16,Monsoon,Cloudy,0,80,206,359,50,18,307,448
2001-06-17,Monsoon,Rainy,0,78,221,329,39,19,237,408
2001-06-18,Monsoon,Cloudy,1,80,200,395,75,31,346,451
2001-06-19,Monsoon,Cloudy,0,93,173,314,52,22,233,419
2001-06-20,Monsoon,Cloudy,0,81,196,408,44,28,347,439
2001-06-21,Monsoon,Rainy,0,83,179,351,60,19,303,452
2001-06-22,Monsoon,Rainy,0,82,181,338,52,22,290,452
2001-06-23,Monsoon,Rainy,0,78,208,352,53,26,307,455
2001-06-24,Monsoon,Cloudy,0,86,202,373,74,20,286,413
2001-06-25,Monsoon,Storm,0,78,208,382,61,20,342,460
2001-06-26,Monsoon,Rainy,0,85,194,353,66,26,266,413
2001-06-27,Monsoon,Storm,0,78,211,324,61,25,287,463
2001-06-28,Monsoon,Storm,0,75,193,329,36,20,259,430
2001-06-29,Monsoon,Rainy,1,81,216,387,39,25,275,388
2001-06-30,Monsoon,Rainy,0,74,205,384,55,34,329,445
2001-07-01,Monsoon,Storm,0,82,196,387,68,36,331,444
2001-07-02,Monsoon,Rainy,0,74,203,364,66,24,269,405
2001-07-03,Monsoon,Cloudy,1,78,199,404,72,27,349,445
2001-07-04,Monsoon,Rainy,0,72,223,407,58,37,297,390
2001-07-05,Monsoon,Cloudy,0,94,203,389,68,38,284,395
2001-07-06,Monsoon,Rainy,0,71,199,383,65,25,330,447
2001-07-07,Monsoon,Rainy,0,80,196,339,44,30,256,417
2001-07-08,Monsoon,Cloudy,0,85,212,384,44,28,274,390
2001-07-09,Monsoon,Rainy,0,85,210,371,60,23,330,459
2001-07-10,Monsoon,Rainy,0,84,195,376,63,31,305,429
2001-07-11,Monsoon,Rainy,0,78,182,391,61,28,308,417
2001-07-12,Monsoon,Cloudy,0,86,186,368,44,23,294,426
2001-07-13,Monsoon,Storm,0,84,197,357,45,19,297,440
2001-07-14,Monsoon,Storm,0,81,220,333,56,31,290,457
2001-07-15,Monsoon,Rainy,0,81,196,352,69,33,293,441
2001-07-16,Monsoon,Rainy,0,78,191,365,70,19,309,444
2001-07-17,Monsoon,Rainy,0,75,173,366,55,30,269,403
2001-07-18,Monsoon,Rainy,0,86,222,366,69,21,284,418
2001-07-19,Monsoon,Rainy,0,86,208,383,39,31,312,429
2001-07-20,Monsoon,Rainy,0,75,211,381,70,36,313,432
2001-07-21,Monsoon,Rainy,0,79,214,358,52,22,269,411
2001-07-22,Monsoon,Cloudy,0,79,197,338,60,22,302,464
2001-07-23,Monsoon,Rainy,0,79,201,369,37,33,267,398
2001-07-24,Monsoon,Rainy,0,80,222,416,77,36,300,384
2001-07-25,Monsoon,Cloudy,0,84,202,368,58,25,274,406
2001-07-26,Monsoon,Rainy,0,76,208,352,43,32,299,447
2001-07-27,Monsoon,Storm,0,75,213,373,50,35,263,390
2001-07-28,Monsoon,Cloudy,1,86,209,394,47,28,353,459
2001-07-29,Monsoon,Cloudy,0,77,198,374,53,19,335,461
2001-07-30,Monsoon,Rainy,0,73,199,394,52,29,288,394
2001-07-31,Monsoon,Cloudy,0,77,211,369,56,32,287,418
2001-08-01,Monsoon,Rainy,0,78,211,393,71,23,291,398
2001-08-02,Monsoon,Rainy,0,87,217,365,72,20,285,420
2001-08-03,Monsoon,Rainy,0,84,208,397,49,25,320,423
2001-08-04,Monsoon,Cloudy,0,85,208,390,43,19,337,447
2001-08-05,Monsoon,Rainy,0,84,193,383,53,32,270,387
2001-08-06,Monsoon,Rainy,0,84,191,379,43,21,340,461
2001-08-07,Monsoon,Storm,0,76,211,417,76,35,370,453
2001-08-08,Monsoon,Rainy,0,79,191,386,57,23,314,428
2001-08-09,Monsoon,Rainy,0,75,199,338,54,33,269,431
2001-08-10,Monsoon,Rainy,0,78,220,366,42,28,296,430
2001-08-11,Monsoon,Rainy,0,83,218,353,61,18,248,395
2001-08-12,Monsoon,Rainy,0,80,204,411,81,36,348,437
2001-08-13,Monsoon,Rainy,0,86,195,391,57,27,312,421
2001-08-14,Monsoon,Storm,0,74,198,410,80,32,310,400
2001-08-15,Monsoon,Rainy,0,82,213,341,35,33,270,429
2001-08-16,Monsoon,Rainy,0,73,199,387,40,29,293,406
2001-08-17,Monsoon,Cloudy,0,80,191,325,63,29,272,447
2001-08-18,Monsoon,Rainy,0,83,218,320,54,20,263,443
2001-08-19,Monsoon,Storm,0,78,202,350,41,30,272,422
2001-08-20,Monsoon,Rainy,0,82,191,397,54,21,302,405
2001-08-21,Monsoon,Rainy,0,75,207,335,50,31,293,458
2001-08-22,Monsoon,Rainy,0,71,214,359,61,21,300,441
2001-08-23,Monsoon,Rainy,0,82,184,389,71,25,327,438
2001-08-24,Monsoon,Rainy,0,88,196,381,41,37,313,432
2001-08-25,Monsoon,Rainy,0,75,196,415,68,23,296,381
2001-08-26,Monsoon,Rainy,0,86,206,360,53,22,256,396
2001-08-27,Monsoon,Rainy,0,80,209,348,55,27,273,425
2001-08-28,Monsoon,Rainy,1,73,191,352,53,34,311,459
2001-08-29,Monsoon,Rainy,0,74,177,350,50,29,281,431
2001-08-30,Monsoon,Rainy,0,80,215,332,40,18,290,458
2001-08-31,Monsoon,Rainy,1,77,183,335,49,29,240,405
2001-09-01,Post Monsoon,Sunny,1,73,204,389,46,27,328,439
2001-09-02,Post Monsoon,Cloudy,0,71,198,321,33,31,240,419
2001-09-03,Post Monsoon,Sunny,0,75,202,384,52,31,309,425
2001-09-04,Post Monsoon,Sunny,0,80,224,299,30,22,226,427
2001-09-05,Post Monsoon,Cloudy,0,79,245,309,48,24,260,451
2001-09-06,Post Monsoon,Humid,0,77,175,300,32,24,234,434
2001-09-07,Post Monsoon,Humid,0,81,214,303,43,26,240,437
2001-09-08,Post Monsoon,Cloudy,1,85,197,361,71,19,270,409
2001-09-09,Post Monsoon,Cloudy,0,81,215,334,33,18,252,418
2001-09-10,Post Monsoon,Humid,0,79,214,341,46,22,250,409
2001-09-11,Post Monsoon,Sunny,0,84,221,353,59,26,286,433
2001-09-12,Post Monsoon,Cloudy,0,75,204,347,40,22,252,405
2001-09-13,Post Monsoon,Cloudy,0,78,186,294,45,17,221,427
2001-09-14,Post Monsoon,Cloudy,0,78,213,306,38,29,246,440
2001-09-15,Post Monsoon,Sunny,0,73,201,323,39,16,243,420
2001-09-16,Post Monsoon,Sunny,0,77,196,413,78,40,337,424
2001-09-17,Post Monsoon,Cloudy,0,69,192,339,40,32,238,399
2001-09-18,Post Monsoon,Sunny,0,89,215,322,44,27,288,466
2001-09-19,Post Monsoon,Sunny,0,75,224,336,39,17,284,448
2001-09-20,Post Monsoon,Cloudy,0,87,182,304,39,18,243,439
2001-09-21,Post Monsoon,Cloudy,0,80,209,326,42,32,288,462
2001-09-22,Post Monsoon,Sunny,0,82,194,343,45,32,299,456
2001-09-23,Post Monsoon,Humid,0,77,177,319,52,31,246,427
2001-09-24,Post Monsoon,Sunny,0,81,202,301,52,30,217,416
2001-09-25,Post Monsoon,Sunny,0,83,187,318,48,16,238,420
2001-09-26,Post Monsoon,Cloudy,0,83,176,312,50,24,231,419
2001-09-27,Post Monsoon,Sunny,0,83,188,286,51,26,243,457
2001-09-28,Post Monsoon,Sunny,0,78,184,305,60,20,246,441
2001-09-29,Post Monsoon,Cloudy,0,77,190,285,41,20,247,462
2001-09-30,Post Monsoon,Cloudy,0,72,180,289,55,18,230,441
2001-10-01,Post Monsoon,Cloudy,0,82,194,291,43,15,248,457
2001-10-02,Post Monsoon,Cloudy,0,85,189,343,61,18,262,419
2001-10-03,Post Monsoon,Cloudy,0,88,205,357,56,18,292,435
2001-10-04,Post Monsoon,Cloudy,0,81,208,281,52,21,232,451
2001-10-05,Post Monsoon,Cloudy,0,76,203,359,52,29,305,446
2001-10-06,Post Monsoon,Cloudy,0,71,196,291,49,19,250,459
2001-10-07,Post Monsoon,Humid,0,85,196,338,49,30,255,417
2001-10-08,Post Monsoon,Sunny,0,71,187,326,60,30,253,427
2001-10-09,Post Monsoon,Sunny,0,78,187,335,66,19,248,413
2001-10-10,Post Monsoon,Sunny,0,78,210,290,36,15,246,456
2001-10-11,Post Monsoon,Sunny,0,79,173,274,40,18,206,432
2001-10-12,Post Monsoon,Cloudy,0,80,198,299,32,25,232,433
2001-10-13,Post Monsoon,Sunny,0,80,195,330,37,24,283,453
2001-10-14,Post Monsoon,Sunny,0,67,208,368,70,27,282,414
2001-10-15,Post Monsoon,Sunny,0,80,178,294,45,16,222,428
2001-10-16,Post Monsoon,Sunny,1,68,200,337,47,22,279,442
2001-10-17,Post Monsoon,Cloudy,0,83,205,301,50,29,269,468
2001-10-18,Post Monsoon,Cloudy,0,77,171,319,49,21,227,408
2001-10-19,Post Monsoon,Cloudy,1,69,183,291,37,23,252,461
2001-10-20,Post Monsoon,Sunny,0,75,198,357,43,18,258,401
2001-10-21,Post Monsoon,Sunny,0,77,207,320,50,17,246,426
2001-10-22,Post Monsoon,Cloudy,1,85,202,362,43,25,283,421
2001-10-23,Post Monsoon,Humid,0,80,208,314,35,25,264,450
2001-10-24,Post Monsoon,Sunny,0,81,183,324,42,22,286,462
2001-10-25,Post Monsoon,Cloudy,0,85,176,348,64,20,250,402
2001-10-26,Post Monsoon,Cloudy,0,79,201,323,33,28,274,451
2001-10-27,Post Monsoon,Cloudy,0,83,181,324,59,18,247,423
2001-10-28,Post Monsoon,Cloudy,0,83,187,300,48,25,264,464
2001-10-29,Post Monsoon,Cloudy,0,73,213,306,31,29,231,425
2001-10-30,Post Monsoon,Cloudy,0,87,202,294,47,21,246,452
2001-10-31,Post Monsoon,Cloudy,0,72,191,301,42,18,220,419
2001-11-01,Post Monsoon,Cloudy,0,84,189,351,64,32,312,461
2001-11-02,Post Monsoon,Humid,0,72,209,365,69,27,255,390
2001-11-03,Post Monsoon,Cloudy,0,83,203,288,37,27,215,427
2001-11-04,Post Monsoon,Sunny,0,89,181,329,58,28,274,445
2001-11-05,Post Monsoon,Sunny,0,78,170,312,40,22,271,459
2001-11-06,Post Monsoon,Humid,0,78,228,354,45,28,318,464
2001-11-07,Post Monsoon,Cloudy,0,83,181,323,38,18,237,414
2001-11-08,Post Monsoon,Cloudy,0,78,207,319,53,22,242,423
2001-11-09,Post Monsoon,Humid,0,89,222,301,37,23,264,463
2001-11-10,Post Monsoon,Humid,0,80,202,281,41,22,198,417
2001-11-11,Post Monsoon,Humid,0,78,190,339,61,26,287,448
2001-11-12,Post Monsoon,Cloudy,0,77,178,328,58,28,257,429
2001-11-13,Post Monsoon,Cloudy,0,75,178,329,61,18,275,446
2001-11-14,Post Monsoon,Sunny,0,76,205,305,35,16,245,440
2001-11-15,Post Monsoon,Humid,0,78,221,316,50,18,260,444
2001-11-16,Post Monsoon,Sunny,0,77,194,339,64,30,282,443
2001-11-17,Post Monsoon,Sunny,0,76,191,344,35,18,284,440
2001-11-18,Post Monsoon,Cloudy,0,90,210,290,52,17,241,451
2001-11-19,Post Monsoon,Sunny,0,74,189,304,37,19,247,443
2001-11-20,Post Monsoon,Cloudy,0,80,204,285,47,23,240,455
2001-11-21,Post Monsoon,Cloudy,0,82,200,325,55,22,277,452
2001-11-22,Post Monsoon,Sunny,0,83,193,342,65,20,293,451
2001-11-23,Post Monsoon,Sunny,0,79,199,313,47,22,272,459
2001-11-24,Post Monsoon,Cloudy,0,78,226,303,56,25,231,428
2001-11-25,Post Monsoon,Cloudy,0,82,209,311,32,27,264,453
2001-11-26,Post Monsoon,Sunny,0,81,216,377,53,21,335,458
2001-11-27,Post Monsoon,Cloudy,0,78,186,349,50,29,269,420
2001-11-28,Post Monsoon,Sunny,0,72,216,338,51,16,289,451
2001-11-29,Post Monsoon,Cloudy,0,77,209,328,48,28,248,420
2001-11-30,Post Monsoon,Sunny,0,74,177,319,62,26,234,415
2001-12-01,Winter,Cold,0,76,208,317,34,23,250,433
2001-12-02,Winter,Fog,0,80,192,313,39,17,269,456
2001-12-03,Winter,Fog,0,81,176,325,63,28,247,422
2001-12-04,Winter,Fog,1,88,201,336,48,18,255,419
2001-12-05,Winter,Fog,0,77,208,324,50,30,244,420
2001-12-06,Winter,Sunny,0,83,202,337,36,29,250,413
2001-12-07,Winter,Fog,0,81,198,339,43,29,278,439
2001-12-08,Winter,Sunny,0,86,195,324,33,28,242,418
2001-12-09,Winter,Fog,0,82,236,352,40,18,312,460
2001-12-10,Winter,Cloudy,0,74,182,335,54,33,257,422
2001-12-11,Winter,Cloudy,0,71,213,345,60,32,278,433
2001-12-12,Winter,Cold,0,81,200,321,60,24,250,429
2001-12-13,Winter,Cold,0,77,187,357,44,30,318,461
2001-12-14,Winter,Cold,0,75,199,326,43,28,255,429
2001-12-15,Winter,Fog,0,73,179,380,59,34,308,428
2001-12-16,Winter,Sunny,0,80,191,334,36,20,284,450
2001-12-17,Winter,Sunny,0,87,199,337,60,23,247,410
2001-12-18,Winter,Sunny,0,77,176,354,52,31,250,396
2001-12-19,Winter,Fog,0,82,207,360,70,31,284,424
2001-12-20,Winter,Cloudy,0,79,185,362,40,27,293,431
2001-12-21,Winter,Sunny,1,73,178,404,45,28,305,401
2001-12-22,Winter,Fog,0,83,183,356,48,35,282,426
2001-12-23,Winter,Fog,0,74,232,338,40,23,278,440
2001-12-24,Winter,Cloudy,0,80,170,326,55,28,291,465
2001-12-25,Winter,Cold,1,78,206,356,69,25,292,436
2001-12-26,Winter,Sunny,0,84,188,377,41,24,297,420
2001-12-27,Winter,Fog,0,74,194,305,37,25,214,409
2001-12-28,Winter,Cloudy,0,81,209,319,39,28,243,424
2001-12-29,Winter,Fog,0,75,208,334,50,33,257,423
2001-12-30,Winter,Fog,0,77,189,319,46,18,253,434
2001-12-31,Winter,Fog,0,61,179,329,56,30,281,452
2002-01-01,Winter,Sunny,0,90,209,385,66,29,329,444
2002-01-02,Winter,Cloudy,0,82,208,332,52,18,288,456
2002-01-03,Winter,Cold,1,76,195,370,58,33,280,410
2002-01-04,Winter,Cold,0,74,206,298,54,19,229,431
2002-01-05,Winter,Sunny,0,77,193,312,43,29,227,415
2002-01-06,Winter,Cold,0,83,187,363,36,21,316,453
2002-01-07,Winter,Sunny,0,70,200,381,46,32,316,435
2002-01-08,Winter,Cold,0,79,207,345,35,22,246,401
2002-01-09,Winter,Cold,0,88,204,332,46,20,252,420
2002-01-10,Winter,Cold,0,74,207,352,47,18,257,405
2002-01-11,Winter,Fog,0,80,188,275,30,20,245,470
2002-01-12,Winter,Cloudy,0,91,223,345,60,24,263,418
2002-01-13,Winter,Cold,1,83,194,333,51,17,266,433
2002-01-14,Winter,Fog,1,80,198,379,46,23,289,410
2002-01-15,Winter,Sunny,0,82,180,285,50,21,226,441
2002-01-16,Winter,Cold,0,77,197,324,54,29,291,467
2002-01-17,Winter,Cold,0,86,207,338,40,32,256,418
2002-01-18,Winter,Sunny,0,78,211,320,63,24,242,422
2002-01-19,Winter,Cloudy,0,70,223,330,38,23,255,425
2002-01-20,Winter,Fog,0,78,207,362,64,35,265,403
2002-01-21,Winter,Sunny,0,75,204,339,66,33,287,448
2002-01-22,Winter,Cloudy,1,78,193,336,57,19,260,424
2002-01-23,Winter,Fog,0,78,190,363,60,27,296,433
2002-01-24,Winter,Fog,0,85,214,346,65,31,287,441
2002-01-25,Winter,Cloudy,0,83,214,347,44,31,245,398
2002-01-26,Winter,Cloudy,0,81,183,317,40,26,262,445
2002-01-27,Winter,Cold,0,79,210,276,45,20,222,446
2002-01-28,Winter,Sunny,0,74,209,317,59,22,227,410
2002-01-29,Winter,Cloudy,1,69,183,334,54,30,242,408
2002-01-30,Winter,Fog,0,80,208,324,64,19,255,431
2002-01-31,Winter,Fog,0,83,184,318,38,22,244,426
2002-02-01,Winter,Fog,0,79,163,342,62,26,269,427
2002-02-02,Winter,Cloudy,0,77,197,362,69,33,299,437
2002-02-03,Winter,Fog,0,82,203,366,52,25,267,401
2002-02-04,Winter,Cold,0,79,198,360,70,27,299,439
2002-02-05,Winter,Cloudy,0,88,243,317,38,20,273,456
2002-02-06,Winter,Sunny,1,86,205,361,70,33,252,391
2002-02-07,Winter,Fog,1,84,202,399,75,35,308,409
2002-02-08,Winter,Sunny,0,83,206,300,31,27,226,426
2002-02-09,Winter,Fog,0,73,193,373,56,19,293,420
2002-02-10,Winter,Sunny,0,83,213,315,48,23,259,444
2002-02-11,Winter,Fog,0,81,205,347,36,19,255,408
2002-02-12,Winter,Cold,0,83,204,350,36,29,254,404
2002-02-13,Winter,Cloudy,0,82,190,344,34,22,290,446
2002-02-14,Winter,Fog,1,82,176,415,63,36,347,432
2002-02-15,Winter,Fog,0,93,192,332,48,17,263,431
2002-02-16,Winter,Cloudy,1,79,204,319,61,24,255,436
2002-02-17,Winter,Cloudy,0,84,193,348,46,19,262,414
2002-02-18,Winter,Cloudy,0,77,204,335,55,26,256,421
2002-02-19,Winter,Cloudy,1,83,196,373,37,29,284,411
2002-02-20,Winter,Cold,0,84,206,362,60,26,305,443
2002-02-21,Winter,Fog,0,81,185,339,64,21,274,435
2002-02-22,Winter,Fog,0,88,202,350,47,18,296,446
2002-02-23,Winter,Fog,0,75,190,343,45,28,280,437
2002-02-24,Winter,Sunny,0,77,176,384,62,35,310,426
2002-02-25,Winter,Cold,1,81,197,350,46,30,267,417
2002-02-26,Winter,Cold,0,84,223,322,45,30,250,428
2002-02-27,Winter,Cold,0,80,178,362,46,34,317,455
2002-02-28,Winter,Sunny,0,86,201,316,42,22,257,441
2002-03-01,Summer,Sunny,0,76,211,309,51,26,248,439
2002-03-02,Summer,Sunny,0,74,234,295,56,20,209,414
2002-03-03,Summer,Sunny,0,81,192,297,47,28,247,450
2002-03-04,Summer,Heatwave,1,79,190,380,38,29,318,438
2002-03-05,Summer,Sunny,0,82,182,330,41,28,276,446
2002-03-06,Summer,Cloudy,0,79,217,325,63,16,233,408
2002-03-07,Summer,Cloudy,0,78,186,313,59,24,237,424
2002-03-08,Summer,Sunny,0,79,194,282,31,24,218,436
2002-03-09,Summer,Heatwave,0,80,172,306,58,19,264,458
2002-03-10,Summer,Cloudy,0,78,213,314,61,15,281,467
2002-03-11,Summer,Heatwave,0,78,217,304,40,26,238,434
2002-03-12,Summer,Sunny,1,77,212,322,54,21,261,439
2002-03-13,Summer,Sunny,0,84,175,290,45,20,203,413
2002-03-14,Summer,Heatwave,0,80,209,306,40,23,214,408
2002-03-15,Summer,Sunny,0,91,174,286,32,15,204,418
2002-03-16,Summer,Heatwave,0,80,200,317,43,17,267,450
2002-03-17,Summer,Cloudy,0,77,203,249,48,24,183,434
2002-03-18,Summer,Cloudy,0,93,204,333,60,22,283,450
2002-03-19,Summer,Sunny,0,82,208,267,35,16,209,442
2002-03-20,Summer,Sunny,1,84,199,293,45,15,254,461
2002-03-21,Summer,Cloudy,1,82,170,330,46,19,288,458
2002-03-22,Summer,Heatwave,0,83,208,313,45,22,274,461
2002-03-23,Summer,Sunny,0,82,201,351,61,23,283,432
2002-03-24,Summer,Cloudy,0,74,186,307,47,21,263,456
2002-03-25,Summer,Cloudy,0,81,176,298,35,25,248,450
2002-03-26,Summer,Sunny,0,73,223,304,38,24,224,420
2002-03-27,Summer,Sunny,0,79,218,339,53,25,263,424
2002-03-28,Summer,Sunny,0,76,210,360,60,32,321,461
2002-03-29,Summer,Sunny,0,81,189,295,44,27,252,457
2002-03-30,Summer,Sunny,0,81,162,313,50,24,235,422
2002-03-31,Summer,Heatwave,0,82,211,298,53,16,225,427
2002-04-01,Summer,Sunny,0,81,205,297,45,20,222,425
2002-04-02,Summer,Sunny,0,76,194,346,68,28,264,418
2002-04-03,Summer,Sunny,0,78,216,276,34,14,244,468
2002-04-04,Summer,Sunny,0,84,212,241,46,12,189,448
2002-04-05,Summer,Cloudy,0,85,202,307,38,29,237,430
2002-04-06,Summer,Sunny,0,74,200,330,50,28,246,416
2002-04-07,Summer,Sunny,0,72,200,305,44,17,267,462
2002-04-08,Summer,Heatwave,0,76,210,312,42,22,278,466
2002-04-09,Summer,Sunny,0,85,187,318,62,18,243,425
2002-04-10,Summer,Sunny,0,86,206,302,38,15,248,446
2002-04-11,Summer,Sunny,0,75,186,313,52,21,279,466
