Date,Seasonal Factors,Weather,Public Holidays,Doctors,Nurses,Patients,Emergency Cases,ICU Admissions,Discharge Count,Available Beds
2/18/2001,Winter,Cloudy,No,83,226,354,46,34,265,411
2/19/2001,Winter,Cold,Yes,81,196,332,65,16,264,432
2/20/2001,Winter,Fog,No,86,209,332,54,20,248,416
2/21/2001,Winter,Fog,No,80,190,367,59,29,316,449
2/22/2001,Winter,Cloudy,No,70,184,384,69,23,305,421
2/23/2001,Winter,Cloudy,No,71,197,350,50,18,288,438
2/24/2001,Winter,Cloudy,No,83,179,335,42,17,248,413
2/25/2001,Winter,Cloudy,No,77,185,327,41,25,256,429
2/26/2001,Winter,Fog,No,82,208,362,48,28,297,435
2/27/2001,Winter,Cold,No,80,192,368,59,31,280,412
2/28/2001,Winter,Fog,No,79,210,311,57,17,238,427
3/1/2001,Summer,Sunny,No,79,204,322,48,24,277,455
3/2/2001,Summer,Sunny,No,75,227,284,39,22,246,462
3/3/2001,Summer,Cloudy,No,79,207,278,49,16,224,446
3/4/2001,Summer,Sunny,No,77,216,296,38,22,260,464
3/5/2001,Summer,Sunny,Yes,78,206,344,58,29,291,447
3/6/2001,Summer,Sunny,No,78,204,307,33,30,218,411
3/7/2001,Summer,Heatwave,No,78,217,307,34,24,249,442
3/8/2001,Summer,Heatwave,No,84,210,308,50,28,258,450
3/9/2001,Summer,Sunny,No,79,203,311,33,28,251,440
3/10/2001,Summer,Sunny,No,85,203,297,34,28,257,460
3/11/2001,Summer,Heatwave,No,87,208,315,51,27,239,424
3/12/2001,Summer,Sunny,No,84,189,283,40,17,201,418
3/13/2001,Summer,Heatwave,No,82,189,316,49,20,261,445
3/14/2001,Summer,Heatwave,No,81,221,321,63,28,271,450
3/15/2001,Summer,Sunny,No,84,227,317,51,24,270,453
3/16/2001,Summer,Sunny,Yes,80,186,338,53,21,237,399
3/17/2001,Summer,Cloudy,Yes,84,189,331,45,27,276,445
3/18/2001,Summer,Sunny,No,83,217,329,53,31,231,402
3/19/2001,Summer,Sunny,No,78,208,243,24,16,207,464
3/20/2001,Summer,Heatwave,No,84,210,321,49,25,269,448
3/21/2001,Summer,Cloudy,No,80,213,349,37,27,283,434
3/22/2001,Summer,Cloudy,Yes,79,196,304,37,17,243,439
3/23/2001,Summer,Heatwave,No,77,204,281,43,15,236,455
3/24/2001,Summer,Sunny,No,80,203,332,55,31,236,404
3/25/2001,Summer,Sunny,No,84,187,276,38,26,239,463
3/26/2001,Summer,Heatwave,No,84,204,283,40,26,209,426
3/27/2001,Summer,Sunny,No,81,218,304,45,21,241,437
3/28/2001,Summer,Sunny,No,82,194,280,49,18,223,443
3/29/2001,Summer,Cloudy,No,86,202,321,32,31,274,453
3/30/2001,Summer,Sunny,No,79,203,280,40,26,206,426
3/31/2001,Summer,Sunny,No,74,195,309,31,28,234,425
4/1/2001,Summer,Sunny,No,86,210,307,40,20,255,448
4/2/2001,Summer,Sunny,No,77,189,341,51,27,266,425
4/3/2001,Summer,Sunny,No,76,219,329,35,28,249,420
4/4/2001,Summer,Sunny,No,71,209,286,42,22,235,449
4/5/2001,Summer,Sunny,No,82,185,268,51,21,192,424
4/6/2001,Summer,Heatwave,No,71,225,320,53,28,274,454
4/7/2001,Summer,Heatwave,No,76,202,283,50,25,227,444
4/8/2001,Summer,Sunny,No,82,189,291,45,18,215,424
4/9/2001,Summer,Cloudy,No,83,216,273,51,18,213,440
4/10/2001,Summer,Sunny,No,76,207,316,36,28,229,413
4/11/2001,Summer,Sunny,No,79,173,283,41,17,232,449
4/12/2001,Summer,Cloudy,No,75,192,299,47,28,249,450
4/13/2001,Summer,Sunny,Yes,77,204,319,59,29,249,430
4/14/2001,Summer,Cloudy,No,81,167,304,39,28,233,429
4/15/2001,Summer,Sunny,No,77,201,316,31,20,274,458
4/16/2001,Summer,Cloudy,Yes,78,202,313,61,17,255,442
4/17/2001,Summer,Sunny,No,72,182,281,28,15,234,453
4/18/2001,Summer,Cloudy,No,85,204,253,29,19,183,430
4/19/2001,Summer,Sunny,No,82,200,302,42,19,254,452
4/20/2001,Summer,Cloudy,No,83,182,296,44,18,233,437
4/21/2001,Summer,Sunny,No,86,213,282,51,17,218,436
4/22/2001,Summer,Sunny,No,75,212,301,43,23,266,465
4/23/2001,Summer,Cloudy,No,78,195,321,49,24,228,407
4/24/2001,Summer,Sunny,No,70,197,327,39,23,241,414
4/25/2001,Summer,Heatwave,No,95,210,261,40,14,202,441
4/26/2001,Summer,Heatwave,No,79,196,290,39,27,221,431
4/27/2001,Summer,Sunny,No,85,171,324,35,23,259,435
4/28/2001,Summer,Heatwave,No,73,207,339,65,19,264,425
4/29/2001,Summer,Sunny,No,84,187,279,30,14,239,460
4/30/2001,Summer,Cloudy,No,89,194,334,56,19,285,451
5/1/2001,Summer,Sunny,No,79,221,266,50,17,227,461
5/2/2001,Summer,Sunny,No,74,197,328,38,26,253,425
5/3/2001,Summer,Cloudy,No,79,200,292,36,28,228,436
5/4/2001,Summer,Cloudy,Yes,68,207,359,51,22,303,444
5/5/2001,Summer,Sunny,No,79,207,288,37,25,208,420
5/6/2001,Summer,Heatwave,No,84,186,292,51,27,254,462
5/7/2001,Summer,Sunny,No,79,199,296,39,20,239,443
5/8/2001,Summer,Sunny,No,78,200,261,51,16,226,465
5/9/2001,Summer,Sunny,No,82,204,255,47,19,218,463
5/10/2001,Summer,Sunny,No,83,204,312,59,29,241,429
5/11/2001,Summer,Sunny,Yes,71,238,344,36,17,247,403
5/12/2001,Summer,Sunny,No,80,182,315,37,23,278,463
5/13/2001,Summer,Cloudy,No,92,214,268,31,23,206,438
5/14/2001,Summer,Cloudy,No,73,217,312,52,24,241,429
5/15/2001,Summer,Heatwave,No,79,207,275,27,20,242,467
5/16/2001,Summer,Sunny,No,89,190,310,55,24,273,463
5/17/2001,Summer,Sunny,No,85,224,328,50,26,246,418
5/18/2001,Summer,Heatwave,No,77,167,309,48,25,221,412
5/19/2001,Summer,Heatwave,No,81,189,336,51,22,235,399
5/20/2001,Summer,Sunny,Yes,79,217,316,48,23,248,432
5/21/2001,Summer,Cloudy,No,76,194,294,35,18,239,445
5/22/2001,Summer,Heatwave,Yes,79,223,321,41,31,242,421
5/23/2001,Summer,Cloudy,No,78,177,266,39,15,200,434
5/24/2001,Summer,Heatwave,No,80,183,289,48,16,222,433
5/25/2001,Summer,Heatwave,No,76,192,292,37,18,219,427
5/26/2001,Summer,Sunny,No,73,206,292,52,28,254,462
5/27/2001,Summer,Cloudy,No,79,196,306,55,25,253,447
5/28/2001,Summer,Cloudy,No,88,192,262,33,19,226,464
5/29/2001,Summer,Sunny,No,80,221,271,42,26,236,465
5/30/2001,Summer,Sunny,No,78,222,328,44,31,258,430
5/31/2001,Summer,Sunny,No,83,193,249,29,17,198,449
6/1/2001,Monsoon,Cloudy,No,79,174,375,67,29,335,460
6/2/2001,Monsoon,Cloudy,No,89,167,350,69,33,302,452
6/3/2001,Monsoon,Rainy,No,79,203,364,56,24,312,448
6/4/2001,Monsoon,Rainy,No,83,209,398,76,28,325,427
6/5/2001,Monsoon,Rainy,No,76,200,356,58,31,282,426
6/6/2001,Monsoon,Cloudy,No,82,198,375,58,31,329,454
6/7/2001,Monsoon,Cloudy,No,81,187,361,53,18,310,449
6/8/2001,Monsoon,Cloudy,No,79,209,357,44,19,286,429
6/9/2001,Monsoon,Rainy,No,77,225,354,38,32,266,412
6/10/2001,Monsoon,Rainy,No,76,166,377,54,19,275,398
6/11/2001,Monsoon,Rainy,No,81,198,341,53,32,276,435
6/12/2001,Monsoon,Rainy,No,83,185,331,49,21,251,420
6/13/2001,Monsoon,Cloudy,No,79,177,361,61,28,271,410
6/14/2001,Monsoon,Cloudy,No,81,183,364,43,28,262,398
6/15/2001,Monsoon,Cloudy,Yes,79,205,334,45,23,236,402
6/16/2001,Monsoon,Cloudy,No,80,206,359,50,18,307,448
6/17/2001,Monsoon,Rainy,No,78,221,329,39,19,237,408
6/18/2001,Monsoon,Cloudy,Yes,80,200,395,75,31,346,451
6/19/2001,Monsoon,Cloudy,No,93,173,314,52,22,233,419
6/20/2001,Monsoon,Cloudy,No,81,196,408,44,28,347,439
6/21/2001,Monsoon,Rainy,No,83,179,351,60,19,303,452
6/22/2001,Monsoon,Rainy,No,82,181,338,52,22,290,452
6/23/2001,Monsoon,Rainy,No,78,208,352,53,26,307,455
6/24/2001,Monsoon,Cloudy,No,86,202,373,74,20,286,413
6/25/2001,Monsoon,Storm,No,78,208,382,61,20,342,460
6/26/2001,Monsoon,Rainy,No,85,194,353,66,26,266,413
6/27/2001,Monsoon,Storm,No,78,211,324,61,25,287,463
6/28/2001,Monsoon,Storm,No,75,193,329,36,20,259,430
6/29/2001,Monsoon,Rainy,Yes,81,216,387,39,25,275,388
6/30/2001,Monsoon,Rainy,No,74,205,384,55,34,329,445
7/1/2001,Monsoon,Storm,No,82,196,387,68,36,331,444
7/2/2001,Monsoon,Rainy,No,74,203,364,66,24,269,405
7/3/2001,Monsoon,Cloudy,Yes,78,199,404,72,27,349,445
7/4/2001,Monsoon,Rainy,No,72,223,407,58,37,297,390
7/5/2001,Monsoon,Cloudy,No,94,203,389,68,38,284,395
7/6/2001,Monsoon,Rainy,No,71,199,383,65,25,330,447
7/7/2001,Monsoon,Rainy,No,80,196,339,44,30,256,417
7/8/2001,Monsoon,Cloudy,No,85,212,384,44,28,274,390
7/9/2001,Monsoon,Rainy,No,85,210,371,60,23,330,459
7/10/2001,Monsoon,Rainy,No,84,195,376,63,31,305,429
7/11/2001,Monsoon,Rainy,No,78,182,391,61,28,308,417
7/12/2001,Monsoon,Cloudy,No,86,186,368,44,23,294,426
7/13/2001,Monsoon,Storm,No,84,197,357,45,19,297,440
7/14/2001,Monsoon,Storm,No,81,220,333,56,31,290,457
7/15/2001,Monsoon,Rainy,No,81,196,352,69,33,293,441
7/16/2001,Monsoon,Rainy,No,78,191,365,70,19,309,444
7/17/2001,Monsoon,Rainy,No,75,173,366,55,30,269,403
7/18/2001,Monsoon,Rainy,No,86,222,366,69,21,284,418
7/19/2001,Monsoon,Rainy,No,86,208,383,39,31,312,429
7/20/2001,Monsoon,Rainy,No,75,211,381,70,36,313,432
7/21/2001,Monsoon,Rainy,No,79,214,358,52,22,269,411
7/22/2001,Monsoon,Cloudy,No,79,197,338,60,22,302,464
7/23/2001,Monsoon,Rainy,No,79,201,369,37,33,267,398
7/24/2001,Monsoon,Rainy,No,80,222,416,77,36,300,384
7/25/2001,Monsoon,Cloudy,No,84,202,368,58,25,274,406
7/26/2001,Monsoon,Rainy,No,76,208,352,43,32,299,447
7/27/2001,Monsoon,Storm,No,75,213,373,50,35,263,390
7/28/2001,Monsoon,Cloudy,Yes,86,209,394,47,28,353,459
7/29/2001,Monsoon,Cloudy,No,77,198,374,53,19,335,461
7/30/2001,Monsoon,Rainy,No,73,199,394,52,29,288,394
7/31/2001,Monsoon,Cloudy,No,77,211,369,56,32,287,418
8/1/2001,Monsoon,Rainy,No,78,211,393,71,23,291,398
8/2/2001,Monsoon,Rainy,No,87,217,365,72,20,285,420
8/3/2001,Monsoon,Rainy,No,84,208,397,49,25,320,423
8/4/2001,Monsoon,Cloudy,No,85,208,390,43,19,337,447
8/5/2001,Monsoon,Rainy,No,84,193,383,53,32,270,387
8/6/2001,Monsoon,Rainy,No,84,191,379,43,21,340,461
8/7/2001,Monsoon,Storm,No,76,211,417,76,35,370,453
8/8/2001,Monsoon,Rainy,No,79,191,386,57,23,314,428
8/9/2001,Monsoon,Rainy,No,75,199,338,54,33,269,431
8/10/2001,Monsoon,Rainy,No,78,220,366,42,28,296,430
8/11/2001,Monsoon,Rainy,No,83,218,353,61,18,248,395
8/12/2001,Monsoon,Rainy,No,80,204,411,81,36,348,437
8/13/2001,Monsoon,Rainy,No,86,195,391,57,27,312,421
8/14/2001,Monsoon,Storm,No,74,198,410,80,32,310,400
8/15/2001,Monsoon,Rainy,No,82,213,341,35,33,270,429
8/16/2001,Monsoon,Rainy,No,73,199,387,40,29,293,406
8/17/2001,Monsoon,Cloudy,No,80,191,325,63,29,272,447
8/18/2001,Monsoon,Rainy,No,83,218,320,54,20,263,443
8/19/2001,Monsoon,Storm,No,78,202,350,41,30,272,422
8/20/2001,Monsoon,Rainy,No,82,191,397,54,21,302,405
8/21/2001,Monsoon,Rainy,No,75,207,335,50,31,293,458
8/22/2001,Monsoon,Rainy,No,71,214,359,61,21,300,441
8/23/2001,Monsoon,Rainy,No,82,184,389,71,25,327,438
8/24/2001,Monsoon,Rainy,No,88,196,381,41,37,313,432
8/25/2001,Monsoon,Rainy,No,75,196,415,68,23,296,381
8/26/2001,Monsoon,Rainy,No,86,206,360,53,22,256,396
8/27/2001,Monsoon,Rainy,No,80,209,348,55,27,273,425
8/28/2001,Monsoon,Rainy,Yes,73,191,352,53,34,311,459
8/29/2001,Monsoon,Rainy,No,74,177,350,50,29,281,431
8/30/2001,Monsoon,Rainy,No,80,215,332,40,18,290,458
8/31/2001,Monsoon,Rainy,Yes,77,183,335,49,29,240,405
9/1/2001,Post Monsoon,Sunny,Yes,73,204,389,46,27,328,439
9/2/2001,Post Monsoon,Cloudy,No,71,198,321,33,31,240,419
9/3/2001,Post Monsoon,Sunny,No,75,202,384,52,31,309,425
9/4/2001,Post Monsoon,Sunny,No,80,224,299,30,22,226,427
9/5/2001,Post Monsoon,Cloudy,No,79,245,309,48,24,260,451
9/6/2001,Post Monsoon,Humid,No,77,175,300,32,24,234,434
9/7/2001,Post Monsoon,Humid,No,81,214,303,43,26,240,437
9/8/2001,Post Monsoon,Cloudy,Yes,85,197,361,71,19,270,409
9/9/2001,Post Monsoon,Cloudy,No,81,215,334,33,18,252,418
9/10/2001,Post Monsoon,Humid,No,79,214,341,46,22,250,409
9/11/2001,Post Monsoon,Sunny,No,84,221,353,59,26,286,433
9/12/2001,Post Monsoon,Cloudy,No,75,204,347,40,22,252,405
9/13/2001,Post Monsoon,Cloudy,No,78,186,294,45,17,221,427
9/14/2001,Post Monsoon,Cloudy,No,78,213,306,38,29,246,440
9/15/2001,Post Monsoon,Sunny,No,73,201,323,39,16,243,420
9/16/2001,Post Monsoon,Sunny,No,77,196,413,78,40,337,424
9/17/2001,Post Monsoon,Cloudy,No,69,192,339,40,32,238,399
9/18/2001,Post Monsoon,Sunny,No,89,215,322,44,27,288,466
9/19/2001,Post Monsoon,Sunny,No,75,224,336,39,17,284,448
9/20/2001,Post Monsoon,Cloudy,No,87,182,304,39,18,243,439
9/21/2001,Post Monsoon,Cloudy,No,80,209,326,42,32,288,462
9/22/2001,Post Monsoon,Sunny,No,82,194,343,45,32,299,456
9/23/2001,Post Monsoon,Humid,No,77,177,319,52,31,246,427
9/24/2001,Post Monsoon,Sunny,No,81,202,301,52,30,217,416
9/25/2001,Post Monsoon,Sunny,No,83,187,318,48,16,238,420
9/26/2001,Post Monsoon,Cloudy,No,83,176,312,50,24,231,419
9/27/2001,Post Monsoon,Sunny,No,83,188,286,51,26,243,457
9/28/2001,Post Monsoon,Sunny,No,78,184,305,60,20,246,441
9/29/2001,Post Monsoon,Cloudy,No,77,190,285,41,20,247,462
9/30/2001,Post Monsoon,Cloudy,No,72,180,289,55,18,230,441
10/1/2001,Post Monsoon,Cloudy,No,82,194,291,43,15,248,457
10/2/2001,Post Monsoon,Cloudy,No,85,189,343,61,18,262,419
10/3/2001,Post Monsoon,Cloudy,No,88,205,357,56,18,292,435
10/4/2001,Post Monsoon,Cloudy,No,81,208,281,52,21,232,451
10/5/2001,Post Monsoon,Cloudy,No,76,203,359,52,29,305,446
10/6/2001,Post Monsoon,Cloudy,No,71,196,291,49,19,250,459
10/7/2001,Post Monsoon,Humid,No,85,196,338,49,30,255,417
10/8/2001,Post Monsoon,Sunny,No,71,187,326,60,30,253,427
10/9/2001,Post Monsoon,Sunny,No,78,187,335,66,19,248,413
10/10/2001,Post Monsoon,Sunny,No,78,210,290,36,15,246,456
10/11/2001,Post Monsoon,Sunny,No,79,173,274,40,18,206,432
10/12/2001,Post Monsoon,Cloudy,No,80,198,299,32,25,232,433
10/13/2001,Post Monsoon,Sunny,No,80,195,330,37,24,283,453
10/14/2001,Post Monsoon,Sunny,No,67,208,368,70,27,282,414
10/15/2001,Post Monsoon,Sunny,No,80,178,294,45,16,222,428
10/16/2001,Post Monsoon,Sunny,Yes,68,200,337,47,22,279,442
10/17/2001,Post Monsoon,Cloudy,No,83,205,301,50,29,269,468
10/18/2001,Post Monsoon,Cloudy,No,77,171,319,49,21,227,408
10/19/2001,Post Monsoon,Cloudy,Yes,69,183,291,37,23,252,461
10/20/2001,Post Monsoon,Sunny,No,75,198,357,43,18,258,401
10/21/2001,Post Monsoon,Sunny,No,77,207,320,50,17,246,426
10/22/2001,Post Monsoon,Cloudy,Yes,85,202,362,43,25,283,421
10/23/2001,Post Monsoon,Humid,No,80,208,314,35,25,264,450
10/24/2001,Post Monsoon,Sunny,No,81,183,324,42,22,286,462
10/25/2001,Post Monsoon,Cloudy,No,85,176,348,64,20,250,402
10/26/2001,Post Monsoon,Cloudy,No,79,201,323,33,28,274,451
10/27/2001,Post Monsoon,Cloudy,No,83,181,324,59,18,247,423
10/28/2001,Post Monsoon,Cloudy,No,83,187,300,48,25,264,464
10/29/2001,Post Monsoon,Cloudy,No,73,213,306,31,29,231,425
10/30/2001,Post Monsoon,Cloudy,No,87,202,294,47,21,246,452
10/31/2001,Post Monsoon,Cloudy,No,72,191,301,42,18,220,419
11/1/2001,Post Monsoon,Cloudy,No,84,189,351,64,32,312,461
11/2/2001,Post Monsoon,Humid,No,72,209,365,69,27,255,390
11/3/2001,Post Monsoon,Cloudy,No,83,203,288,37,27,215,427
11/4/2001,Post Monsoon,Sunny,No,89,181,329,58,28,274,445
11/5/2001,Post Monsoon,Sunny,No,78,170,312,40,22,271,459
11/6/2001,Post Monsoon,Humid,No,78,228,354,45,28,318,464
11/7/2001,Post Monsoon,Cloudy,No,83,181,323,38,18,237,414
11/8/2001,Post Monsoon,Cloudy,No,78,207,319,53,22,242,423
11/9/2001,Post Monsoon,Humid,No,89,222,301,37,23,264,463
11/10/2001,Post Monsoon,Humid,No,80,202,281,41,22,198,417
11/11/2001,Post Monsoon,Humid,No,78,190,339,61,26,287,448
11/12/2001,Post Monsoon,Cloudy,No,77,178,328,58,28,257,429
11/13/2001,Post Monsoon,Cloudy,No,75,178,329,61,18,275,446
11/14/2001,Post Monsoon,Sunny,No,76,205,305,35,16,245,440
11/15/2001,Post Monsoon,Humid,No,78,221,316,50,18,260,444
11/16/2001,Post Monsoon,Sunny,No,77,194,339,64,30,282,443
11/17/2001,Post Monsoon,Sunny,No,76,191,344,35,18,284,440
11/18/2001,Post Monsoon,Cloudy,No,90,210,290,52,17,241,451
11/19/2001,Post Monsoon,Sunny,No,74,189,304,37,19,247,443
11/20/2001,Post Monsoon,Cloudy,No,80,204,285,47,23,240,455
11/21/2001,Post Monsoon,Cloudy,No,82,200,325,55,22,277,452
11/22/2001,Post Monsoon,Sunny,No,83,193,342,65,20,293,451
11/23/2001,Post Monsoon,Sunny,No,79,199,313,47,22,272,459
11/24/2001,Post Monsoon,Cloudy,No,78,226,303,56,25,231,428
11/25/2001,Post Monsoon,Cloudy,No,82,209,311,32,27,264,453
11/26/2001,Post Monsoon,Sunny,No,81,216,377,53,21,335,458
11/27/2001,Post Monsoon,Cloudy,No,78,186,349,50,29,269,420
11/28/2001,Post Monsoon,Sunny,No,72,216,338,51,16,289,451
11/29/2001,Post Monsoon,Cloudy,No,77,209,328,48,28,248,420
11/30/2001,Post Monsoon,Sunny,No,74,177,319,62,26,234,415
12/1/2001,Winter,Cold,No,76,208,317,34,23,250,433
12/2/2001,Winter,Fog,No,80,192,313,39,17,269,456
12/3/2001,Winter,Fog,No,81,176,325,63,28,247,422
12/4/2001,Winter,Fog,Yes,88,201,336,48,18,255,419
12/5/2001,Winter,Fog,No,77,208,324,50,30,244,420
12/6/2001,Winter,Sunny,No,83,202,337,36,29,250,413
12/7/2001,Winter,Fog,No,81,198,339,43,29,278,439
12/8/2001,Winter,Sunny,No,86,195,324,33,28,242,418
12/9/2001,Winter,Fog,No,82,236,352,40,18,312,460
12/10/2001,Winter,Cloudy,No,74,182,335,54,33,257,422
12/11/2001,Winter,Cloudy,No,71,213,345,60,32,278,433
12/12/2001,Winter,Cold,No,81,200,321,60,24,250,429
12/13/2001,Winter,Cold,No,77,187,357,44,30,318,461
12/14/2001,Winter,Cold,No,75,199,326,43,28,255,429
12/15/2001,Winter,Fog,No,73,179,380,59,34,308,428
12/16/2001,Winter,Sunny,No,80,191,334,36,20,284,450
12/17/2001,Winter,Sunny,No,87,199,337,60,23,247,410
12/18/2001,Winter,Sunny,No,77,176,354,52,31,250,396
12/19/2001,Winter,Fog,No,82,207,360,70,31,284,424
12/20/2001,Winter,Cloudy,No,79,185,362,40,27,293,431
12/21/2001,Winter,Sunny,Yes,73,178,404,45,28,305,401
12/22/2001,Winter,Fog,No,83,183,356,48,35,282,426
12/23/2001,Winter,Fog,No,74,232,338,40,23,278,440
12/24/2001,Winter,Cloudy,No,80,170,326,55,28,291,465
12/25/2001,Winter,Cold,Yes,78,206,356,69,25,292,436
12/26/2001,Winter,Sunny,No,84,188,377,41,24,297,420
12/27/2001,Winter,Fog,No,74,194,305,37,25,214,409
12/28/2001,Winter,Cloudy,No,81,209,319,39,28,243,424
12/29/2001,Winter,Fog,No,75,208,334,50,33,257,423
12/30/2001,Winter,Fog,No,77,189,319,46,18,253,434
12/31/2001,Winter,Fog,No,61,179,329,56,30,281,452
1/1/2002,Winter,Sunny,No,90,209,385,66,29,329,444
1/2/2002,Winter,Cloudy,No,82,208,332,52,18,288,456
1/3/2002,Winter,Cold,Yes,76,195,370,58,33,280,410
1/4/2002,Winter,Cold,No,74,206,298,54,19,229,431
1/5/2002,Winter,Sunny,No,77,193,312,43,29,227,415
1/6/2002,Winter,Cold,No,83,187,363,36,21,316,453
1/7/2002,Winter,Sunny,No,70,200,381,46,32,316,435
1/8/2002,Winter,Cold,No,79,207,345,35,22,246,401
1/9/2002,Winter,Cold,No,88,204,332,46,20,252,420
1/10/2002,Winter,Cold,No,74,207,352,47,18,257,405
1/11/2002,Winter,Fog,No,80,188,275,30,20,245,470
1/12/2002,Winter,Cloudy,No,91,223,345,60,24,263,418
1/13/2002,Winter,Cold,Yes,83,194,333,51,17,266,433
1/14/2002,Winter,Fog,Yes,80,198,379,46,23,289,410
1/15/2002,Winter,Sunny,No,82,180,285,50,21,226,441
1/16/2002,Winter,Cold,No,77,197,324,54,29,291,467
1/17/2002,Winter,Cold,No,86,207,338,40,32,256,418
1/18/2002,Winter,Sunny,No,78,211,320,63,24,242,422
1/19/2002,Winter,Cloudy,No,70,223,330,38,23,255,425
1/20/2002,Winter,Fog,No,78,207,362,64,35,265,403
1/21/2002,Winter,Sunny,No,75,204,339,66,33,287,448
1/22/2002,Winter,Cloudy,Yes,78,193,336,57,19,260,424
1/23/2002,Winter,Fog,No,78,190,363,60,27,296,433
1/24/2002,Winter,Fog,No,85,214,346,65,31,287,441
1/25/2002,Winter,Cloudy,No,83,214,347,44,31,245,398
1/26/2002,Winter,Cloudy,No,81,183,317,40,26,262,445
1/27/2002,Winter,Cold,No,79,210,276,45,20,222,446
1/28/2002,Winter,Sunny,No,74,209,317,59,22,227,410
1/29/2002,Winter,Cloudy,Yes,69,183,334,54,30,242,408
1/30/2002,Winter,Fog,No,80,208,324,64,19,255,431
1/31/2002,Winter,Fog,No,83,184,318,38,22,244,426
2/1/2002,Winter,Fog,No,79,163,342,62,26,269,427
2/2/2002,Winter,Cloudy,No,77,197,362,69,33,299,437
2/3/2002,Winter,Fog,No,82,203,366,52,25,267,401
2/4/2002,Winter,Cold,No,79,198,360,70,27,299,439
2/5/2002,Winter,Cloudy,No,88,243,317,38,20,273,456
2/6/2002,Winter,Sunny,Yes,86,205,361,70,33,252,391
2/7/2002,Winter,Fog,Yes,84,202,399,75,35,308,409
2/8/2002,Winter,Sunny,No,83,206,300,31,27,226,426
2/9/2002,Winter,Fog,No,73,193,373,56,19,293,420
2/10/2002,Winter,Sunny,No,83,213,315,48,23,259,444
2/11/2002,Winter,Fog,No,81,205,347,36,19,255,408
2/12/2002,Winter,Cold,No,83,204,350,36,29,254,404
2/13/2002,Winter,Cloudy,No,82,190,344,34,22,290,446
2/14/2002,Winter,Fog,Yes,82,176,415,63,36,347,432
2/15/2002,Winter,Fog,No,93,192,332,48,17,263,431
2/16/2002,Winter,Cloudy,Yes,79,204,319,61,24,255,436
2/17/2002,Winter,Cloudy,No,84,193,348,46,19,262,414
2/18/2002,Winter,Cloudy,No,77,204,335,55,26,256,421
2/19/2002,Winter,Cloudy,Yes,83,196,373,37,29,284,411
2/20/2002,Winter,Cold,No,84,206,362,60,26,305,443
2/21/2002,Winter,Fog,No,81,185,339,64,21,274,435
2/22/2002,Winter,Fog,No,88,202,350,47,18,296,446
2/23/2002,Winter,Fog,No,75,190,343,45,28,280,437
2/24/2002,Winter,Sunny,No,77,176,384,62,35,310,426
2/25/2002,Winter,Cold,Yes,81,197,350,46,30,267,417
2/26/2002,Winter,Cold,No,84,223,322,45,30,250,428
2/27/2002,Winter,Cold,No,80,178,362,46,34,317,455
2/28/2002,Winter,Sunny,No,86,201,316,42,22,257,441
3/1/2002,Summer,Sunny,No,76,211,309,51,26,248,439
3/2/2002,Summer,Sunny,No,74,234,295,56,20,209,414
3/3/2002,Summer,Sunny,No,81,192,297,47,28,247,450
3/4/2002,Summer,Heatwave,Yes,79,190,380,38,29,318,438
3/5/2002,Summer,Sunny,No,82,182,330,41,28,276,446
3/6/2002,Summer,Cloudy,No,79,217,325,63,16,233,408
3/7/2002,Summer,Cloudy,No,78,186,313,59,24,237,424
3/8/2002,Summer,Sunny,No,79,194,282,31,24,218,436
3/9/2002,Summer,Heatwave,No,80,172,306,58,19,264,458
3/10/2002,Summer,Cloudy,No,78,213,314,61,15,281,467
3/11/2002,Summer,Heatwave,No,78,217,304,40,26,238,434
3/12/2002,Summer,Sunny,Yes,77,212,322,54,21,261,439
3/13/2002,Summer,Sunny,No,84,175,290,45,20,203,413
3/14/2002,Summer,Heatwave,No,80,209,306,40,23,214,408
3/15/2002,Summer,Sunny,No,91,174,286,32,15,204,418
3/16/2002,Summer,Heatwave,No,80,200,317,43,17,267,450
3/17/2002,Summer,Cloudy,No,77,203,249,48,24,183,434
3/18/2002,Summer,Cloudy,No,93,204,333,60,22,283,450
3/19/2002,Summer,Sunny,No,82,208,267,35,16,209,442
3/20/2002,Summer,Sunny,Yes,84,199,293,45,15,254,461
3/21/2002,Summer,Cloudy,Yes,82,170,330,46,19,288,458
3/22/2002,Summer,Heatwave,No,83,208,313,45,22,274,461
3/23/2002,Summer,Sunny,No,82,201,351,61,23,283,432
3/24/2002,Summer,Cloudy,No,74,186,307,47,21,263,456
3/25/2002,Summer,Cloudy,No,81,176,298,35,25,248,450
3/26/2002,Summer,Sunny,No,73,223,304,38,24,224,420
3/27/2002,Summer,Sunny,No,79,218,339,53,25,263,424
3/28/2002,Summer,Sunny,No,76,210,360,60,32,321,461
3/29/2002,Summer,Sunny,No,81,189,295,44,27,252,457
3/30/2002,Summer,Sunny,No,81,162,313,50,24,235,422
3/31/2002,Summer,Heatwave,No,82,211,298,53,16,225,427
4/1/2002,Summer,Sunny,No,81,205,297,45,20,222,425
4/2/2002,Summer,Sunny,No,76,194,346,68,28,264,418
4/3/2002,Summer,Sunny,No,78,216,276,34,14,244,468
4/4/2002,Summer,Sunny,No,84,212,241,46,12,189,448
4/5/2002,Summer,Cloudy,No,85,202,307,38,29,237,430
4/6/2002,Summer,Sunny,No,74,200,330,50,28,246,416
